Controller,Kc,Ti,Td,OvershootValue,PeakTime_s,SettlingTime_s,DecayRatio,SteadyStateError,Score,MeetsAll
PID,6,5.75,1.9,-0.000509910571338645,30,14.1839972023929,NaN,0,39.1839972023929,0
PID,5,5.25,0.35,-0.00150565509364509,30,14.1854803181102,NaN,0,39.1854803181102,0
PID,4.5,5,0.65,-0.00121717861840187,30,14.1861939472362,NaN,0,39.1861939472362,0
PID,3,4,0.25,-0.000995951247072191,30,14.1879187016549,NaN,0,39.1879187016549,0
PID,1.5,2.75,0.6,-0.000523600041290928,30,14.1902079574634,NaN,0,39.1902079574634,0
PID,1,2.25,1.65,-0.000239962895295265,30,14.1908063112124,NaN,0,39.1908063112124,0
PID,3.5,4.5,1.35,-0.000622676085503038,30,14.1909299567753,NaN,0,39.1909299567753,0
PID,4,4.75,0.95,-0.000944439952639042,30,14.1942528028478,NaN,0,39.1942528028478,0
PID,6.5,6,1.7,-0.000833877621017831,30,14.19518850378,NaN,0,39.19518850378,0
PID,3.25,4.25,0.75,-0.000872128395477234,30,14.1958963541533,NaN,0,39.1958963541533,0
PID,5,5.25,0.3,-0.00153769675479376,30,14.1974864181404,NaN,0,39.1974864181404,0
PID,3.75,4.5,0.2,-0.0012284755984836,30,14.1975179855345,NaN,0,39.1975179855345,0
PID,1.75,3,0.5,-0.000605826087103023,30,14.2002039094583,NaN,0,39.2002039094583,0
PID,4.5,5,0.6,-0.00125088410116303,30,14.2024853892033,NaN,0,39.2024853892033,0
PID,2.25,3.5,0.75,-0.000651620348630089,30,14.2030290030809,NaN,0,39.2030290030809,0
PID,6,5.75,1.95,-0.000457800557042587,30,14.2076516225537,NaN,0,39.2076516225537,0
PID,2.75,4,1.35,-0.000512537703404536,30,14.2090354272142,NaN,0,39.2090354272142,0
PID,5,5.25,0.25,-0.00156945770773587,30,14.2093878392258,NaN,0,39.2093878392258,0
PID,2.5,3.75,1,-0.000619985099446163,30,14.2122092803541,NaN,0,39.2122092803541,0
PID,1.25,2.5,0.9,-0.000418993089336128,30,14.2135543856776,NaN,0,39.2135543856776,0
PID,3.5,4.5,1.3,-0.00065987392960265,30,14.2136138617036,NaN,0,39.2136138617036,0
PID,3,4,0.2,-0.0010238114831308,30,14.2142126796566,NaN,0,39.2142126796566,0
PID,3,4.25,2,-0.000125113545790034,30,14.2143353801067,NaN,0,39.2143353801067,0
PID,4,4.75,0.9,-0.000979656205532198,30,14.2149500875177,NaN,0,39.2149500875177,0
PID,6.5,6,1.75,-0.000785427939640981,30,14.2151072827052,NaN,0,39.2151072827052,0
PID,2,3.25,0.55,-0.000657180270586033,30,14.2163594032657,NaN,0,39.2163594032657,0
PID,3.75,4.5,0.15,-0.00125809179023084,30,14.2179418523232,NaN,0,39.2179418523232,0
PID,4.5,5,0.55,-0.00128430855254735,30,14.2186947353674,NaN,0,39.2186947353674,0
PID,5,5.25,0.2,-0.00160094328834604,30,14.2211788315655,NaN,0,39.2211788315655,0
PID,3.25,4.25,0.7,-0.00090370312371657,30,14.223269915782,NaN,0,39.223269915782,0
PID,3,4.25,1.95,-0.000166828432081823,30,14.2233376048426,NaN,0,39.2233376048426,0
PID,1.5,2.75,0.55,-0.000544516438184206,30,14.2291901090962,NaN,0,39.2291901090962,0
PID,5,5.25,0.15,-0.0016321586125545,30,14.2328520405505,NaN,0,39.2328520405505,0
PID,6,5.75,2,-0.000404346395699529,30,14.2330713430821,NaN,0,39.2330713430821,0
PID,3,4.25,1.9,-0.000208041859175001,30,14.2345486782105,NaN,0,39.2345486782105,0
PID,4.5,5,0.5,-0.00131745741659284,30,14.2348033328845,NaN,0,39.2348033328845,0
PID,4,4.75,0.85,-0.00101460100716688,30,14.2357161050938,NaN,0,39.2357161050938,0
PID,6.5,6,1.8,-0.000735870364193203,30,14.2367744290285,NaN,0,39.2367744290285,0
PID,3.5,4.5,1.25,-0.000696800665978881,30,14.2371062048626,NaN,0,39.2371062048626,0
PID,1.75,3,0.45,-0.000628466061743049,30,14.2371777368455,NaN,0,39.2371777368455,0
PID,3.75,4.5,0.1,-0.00128754408987719,30,14.2381104523089,NaN,0,39.2381104523089,0
PID,1,2.25,1.6,-0.000258195109098858,30,14.2385391694276,NaN,0,39.2385391694276,0
PID,2.25,3.5,0.7,-0.000678617491165712,30,14.2391428717535,NaN,0,39.2391428717535,0
PID,3,4,0.15,-0.00105158459417387,30,14.240157754602,NaN,0,39.240157754602,0
PID,2.75,4,1.3,-0.000546254383827383,30,14.2412498378416,NaN,0,39.2412498378416,0
PID,5,5.25,0.1,-0.00166310859279073,30,14.2444014363194,NaN,0,39.2444014363194,0
PID,2.5,3.75,0.95,-0.000649877945226418,30,14.2479152822614,NaN,0,39.2479152822614,0
PID,3,4.25,1.85,-0.000248800382831815,30,14.2479170182722,NaN,0,39.2479170182722,0
PID,3.25,4.25,0.65,-0.000935139071028601,30,14.2503831874813,NaN,0,39.2503831874813,0
PID,4.5,5,0.45,-0.0013503358602478,30,14.2507898863385,NaN,0,39.2507898863385,0
PID,1.75,3.25,2,-0.000132598071577283,30,14.2520322325586,NaN,0,39.2520322325586,0
PID,2,3.25,0.5,-0.000681827106053912,30,14.2523892670186,NaN,0,39.2523892670186,0
PID,5,5.25,0.05,-0.00169379795288316,30,14.2558229848417,NaN,0,39.2558229848417,0
PID,1.25,2.5,0.85,-0.000438523506571586,30,14.2559602374546,NaN,0,39.2559602374546,0
PID,4,4.75,0.8,-0.00104927987409575,30,14.2564901560318,NaN,0,39.2564901560318,0
PID,3.75,4.5,0.05,-0.00131683354577128,30,14.2580249605007,NaN,0,39.2580249605007,0
PID,6.5,6,1.85,-0.000685138310648647,30,14.2601852581849,NaN,0,39.2601852581849,0
PID,3.5,4.5,1.2,-0.000733464951742979,30,14.2612559941388,NaN,0,39.2612559941388,0
PID,3,4.25,1.8,-0.000289144800790675,30,14.2633775873705,NaN,0,39.2633775873705,0
PID,3,4,0.1,-0.00107926914711221,30,14.265765759946,NaN,0,39.265765759946,0
PID,4.5,5,0.4,-0.00138294880129086,30,14.2666463125151,NaN,0,39.2666463125151,0
PID,1.5,2.75,0.5,-0.000565524029779274,30,14.2676316052363,NaN,0,39.2676316052363,0
PID,1.75,3,0.4,-0.000651167626010141,30,14.2736369124707,NaN,0,39.2736369124707,0
PID,2.75,4,1.25,-0.000579873417814625,30,14.273967118086,NaN,0,39.273967118086,0
PID,2.25,3.5,0.65,-0.000705624827264772,30,14.2747960552598,NaN,0,39.2747960552598,0
PID,3.25,4.25,0.6,-0.000966435848604008,30,14.2772223126556,NaN,0,39.2772223126556,0
PID,4,4.75,0.75,-0.00108369791292418,30,14.2772223946789,NaN,0,39.2772223946789,0
PI,3.75,4.5,NaN,-0.00134596121025865,30,14.2776870976848,NaN,0,39.2776870976848,0
PID,3,4.25,1.75,-0.000329110588267012,30,14.2808393594193,NaN,0,39.2808393594193,0
PID,4.5,5,0.35,-0.00141530093243647,30,14.2823572268462,NaN,0,39.2823572268462,0
PID,2.5,3.75,0.9,-0.000679743185441062,30,14.283340970989,NaN,0,39.283340970989,0
PID,6.5,6,1.9,-0.000633161298975504,30,14.2853314563246,NaN,0,39.2853314563246,0
PID,2,3.5,2,-0.000131689818120173,30,14.2856451590183,NaN,0,39.2856451590183,0
PID,3.5,4.5,1.15,-0.000769874231751899,30,14.2859236312071,NaN,0,39.2859236312071,0
PID,1,2.25,1.55,-0.000276634465631864,30,14.2860404406331,NaN,0,39.2860404406331,0
PID,1.75,3.25,1.95,-0.000162614660183635,30,14.2864187637673,NaN,0,39.2864187637673,0
PID,2,3.25,0.45,-0.000706508701881936,30,14.2879219006038,NaN,0,39.2879219006038,0
PID,3,4,0.05,-0.0011068638271261,30,14.2910339999533,NaN,0,39.2910339999533,0
PID,1.25,2.5,0.8,-0.000458181802580282,30,14.2977886077814,NaN,0,39.2977886077814,0
PID,4,4.75,0.7,-0.00111785987894475,30,14.29787236139,NaN,0,39.29787236139,0
PID,4.5,5,0.3,-0.00144739674199879,30,14.2979157682424,NaN,0,39.2979157682424,0
PID,3,4.25,1.7,-0.000368728356813564,30,14.3002013027123,NaN,0,39.3002013027123,0
PID,4.75,5.25,1.65,-0.000637430406149608,30,14.3028598842739,NaN,0,39.3028598842739,0
PID,4.75,5.25,1.6,-0.000683047355839905,30,14.3028966426004,NaN,0,39.3028966426004,0
PID,3.25,4.25,0.55,-0.000997593115775519,30,14.3037688557469,NaN,0,39.3037688557469,0
PID,4.75,5.25,1.7,-0.000591024010258012,30,14.3046473285114,NaN,0,39.3046473285114,0
PID,4.75,5.25,1.55,-0.000727922783081647,30,14.3046783644913,NaN,0,39.3046783644913,0
PID,1.5,2.75,0.45,-0.000586617197843586,30,14.3055426047935,NaN,0,39.3055426047935,0
PID,2.75,4,1.2,-0.000613394001940826,30,14.3070365968592,NaN,0,39.3070365968592,0
PID,4.75,5.25,1.5,-0.000772100011158683,30,14.3081098584353,NaN,0,39.3081098584353,0
PID,4.75,5.25,1.75,-0.000543775325198004,30,14.3083209262217,NaN,0,39.3083209262217,0
PID,1.75,3,0.35,-0.000673925590817803,30,14.3095913888941,NaN,0,39.309591388894,0
PID,2.25,3.5,0.6,-0.000732637094611022,30,14.309977217739,NaN,0,39.309977217739,0
PID,3.5,4.5,1.1,-0.000806034951178147,30,14.3109728063761,NaN,0,39.3109728063761,0
PID,6.5,6,1.95,-0.000579865156300152,30,14.3121822574644,NaN,0,39.3121822574644,0
PID,5.25,5.5,1.45,-0.000909200084708628,30,14.3125548369669,NaN,0,39.3125548369669,0
PID,5.25,5.5,1.5,-0.000864891380752408,30,14.31262733714,NaN,0,39.31262733714,0
PID,4.75,5.25,1.45,-0.00081561810878461,30,14.3130881093813,NaN,0,39.3130881093813,0
PID,4.5,5,0.25,-0.00147924053218529,30,14.313315373359,NaN,0,39.313315373359,0
PID,4.75,5.25,1.8,-0.000495626309469643,30,14.3139330464693,NaN,0,39.3139330464693,0
PID,5.25,5.5,1.4,-0.000952807752686136,30,14.313938978571,NaN,0,39.313938978571,0
PID,5.25,5.5,1.55,-0.000819842509860447,30,14.3142592133673,NaN,0,39.3142592133673,0
PID,2,3.5,1.95,-0.000165042121837211,30,14.3147089572419,NaN,0,39.3147089572419,0
PI,3,4,NaN,-0.00113436743037143,30,14.3159741820743,NaN,0,39.3159741820743,0
PID,5.25,5.5,1.35,-0.000995749900599696,30,14.3166667770581,NaN,0,39.3166667770581,0
PID,5.25,5.5,1.6,-0.000774010406603409,30,14.3175405232759,NaN,0,39.3175405232759,0
PID,4,4.75,0.65,-0.00115177022466528,30,14.3184075093527,NaN,0,39.3184075093527,0
PID,2.5,3.75,0.85,-0.000709576035642367,30,14.3184398917204,NaN,0,39.3184398917204,0
PID,4.75,5.25,1.4,-0.000858512250873522,30,14.3194925971134,NaN,0,39.3194925971135,0
PID,4.25,5,1.8,-0.000432485567810836,30,14.319850433681,NaN,0,39.319850433681,0
PID,4.25,5,1.75,-0.000479239267263232,30,14.3199744773775,NaN,0,39.3199744773775,0
PID,5.25,5.5,1.3,-0.0010380587529023,30,14.3206189628397,NaN,0,39.3206189628397,0
PID,3,4.25,1.65,-0.000408024323773182,30,14.3213427625525,NaN,0,39.3213427625525,0
PID,4.75,5.25,1.85,-0.000446513495075962,30,14.3215123055019,NaN,0,39.3215123055019,0
PID,4.25,5,1.85,-0.000384889367808561,30,14.3217434788286,NaN,0,39.3217434788286,0
PID,4.25,5,1.7,-0.000525208557336065,30,14.3220672122666,NaN,0,39.3220672122666,0
PID,1.75,3.25,1.9,-0.000192738826832906,30,14.3224559604664,NaN,0,39.3224559604664,0
PID,5.25,5.5,1.65,-0.000727347766997233,30,14.3225518474788,NaN,0,39.3225518474788,0
PID,2,3.25,0.4,-0.000731220000132815,30,14.3229655072437,NaN,0,39.3229655072437,0
PID,5.25,5.5,1.25,-0.00107976356132877,30,14.3256777505455,NaN,0,39.3256777505456,0
PID,4.25,5,1.9,-0.000336386761398244,30,14.3256847515869,NaN,0,39.3256847515869,0
PID,4.25,5,1.65,-0.000570445984028445,30,14.3260603500794,NaN,0,39.3260603500794,0
PID,4.75,5.25,1.35,-0.000900814083287016,30,14.3272038388764,NaN,0,39.3272038388764,0
PID,4.5,5,0.2,-0.00151083643479399,30,14.3285487683798,NaN,0,39.3285487683798,0
PID,5.25,5.5,1.7,-0.000679802770734317,30,14.3293562042551,NaN,0,39.3293562042551,0
PID,3.25,4.25,0.5,-0.00102861058462,30,14.3300117298081,NaN,0,39.3300117298081,0
PID,4.75,5.25,1.9,-0.000396367822045884,30,14.3310798813668,NaN,0,39.3310798813668,0
PID,4.25,5,1.95,-0.000286907820464144,30,14.331689341197,NaN,0,39.331689341197,0
PID,5.25,5.5,1.2,-0.00112089091118239,30,14.331713545269,NaN,0,39.331713545269,0
PID,4.25,5,1.6,-0.000614998868056937,30,14.3318715795118,NaN,0,39.3318715795118,0
PID,1,2.25,1.5,-0.000295271140463904,30,14.3332380457661,NaN,0,39.3332380457661,0
PID,4.75,5.25,1.3,-0.000942552081135695,30,14.3360871972199,NaN,0,39.3360871972199,0
PID,5.75,5.75,1.3,-0.00115218402469963,30,14.3361523841532,NaN,0,39.3361523841532,0
PID,3.5,4.5,1.05,-0.000841952733827478,30,14.3362919261692,NaN,0,39.3362919261692,0
PID,5.75,5.75,1.35,-0.00110940550268634,30,14.3366889854098,NaN,0,39.3366889854098,0
PID,5.75,5.75,1.25,-0.00119430125380604,30,14.3367532635958,NaN,0,39.3367532635958,0
PID,5.25,5.5,1.75,-0.000631318841737394,30,14.3380078377861,NaN,0,39.3380078377861,0
PID,5.75,5.75,1.2,-0.00123578648808087,30,14.3383769363476,NaN,0,39.3383769363476,0
PID,5.75,5.75,1.4,-0.00106593365991425,30,14.3384747270824,NaN,0,39.3384747270824,0
PID,5.25,5.5,1.15,-0.00116146500896686,30,14.3386078915899,NaN,0,39.3386078915899,0
PID,4,4.75,0.6,-0.00118543314008446,30,14.3388018373953,NaN,0,39.3388018373953,0
PID,1.25,2.5,0.75,-0.000477961408614447,30,14.3390463904403,NaN,0,39.3390463904403,0
PID,4.25,5,1.55,-0.000658909663262985,30,14.3394057895874,NaN,0,39.3394057895874,0
PID,4.25,5,2,-0.000236376458989884,30,14.339761900025,NaN,0,39.339761900025,0
PID,2.75,4,1.15,-0.000646814941986484,30,14.340324866672,NaN,0,39.340324866672,0
PID,6.5,6,2,-0.000525172298827647,30,14.3407082672165,NaN,0,39.3407082672165,0
PID,5.75,5.75,1.15,-0.00127666656270875,30,14.3409101439828,NaN,0,39.3409101439828,0
PID,5.75,5.75,1.45,-0.00102173346127421,30,14.3416184072066,NaN,0,39.3416184072066,0
PID,4.75,5.25,1.95,-0.000345114545209024,30,14.3426403278753,NaN,0,39.3426403278753,0
PID,1.5,2.75,0.4,-0.000607790598028402,30,14.3429340212731,NaN,0,39.3429340212731,0
PID,4.5,5,0.15,-0.00154218842509757,30,14.3436147804811,NaN,0,39.3436147804811,0
PID,3,4.25,1.6,-0.000447020782761487,30,14.344126031142,NaN,0,39.344126031142,0
PID,5.75,5.75,1.1,-0.00131696610070253,30,14.3442431417547,NaN,0,39.3442431417547,0
PID,2.25,3.5,0.55,-0.000759649346876778,30,14.3446956884833,NaN,0,39.3446956884833,0
PID,1.75,3,0.3,-0.000696735032938545,30,14.3450588718225,NaN,0,39.3450588718225,0
PID,2,3.5,1.9,-0.000198379101465918,30,14.34563954874,NaN,0,39.34563954874,0
PID,4.75,5.25,1.25,-0.000983751892556728,30,14.3460107761974,NaN,0,39.3460107761974,0
PID,5.75,5.75,1.5,-0.000976766582703181,30,14.3462198840808,NaN,0,39.3462198840808,0
PID,5.25,5.5,1.1,-0.00120150794783092,30,14.3462435976459,NaN,0,39.3462435976459,0
PID,5.75,5.75,1.05,-0.00135670774464514,30,14.3482654330017,NaN,0,39.3482654330017,0
PID,5.25,5.5,1.8,-0.000581834458651787,30,14.3485390283906,NaN,0,39.3485390283906,0
PID,4.25,5,1.5,-0.000702216340844664,30,14.3485542156897,NaN,0,39.3485542156897,0
PID,5.75,5.75,1.55,-0.000930991133883508,30,14.3523672982482,NaN,0,39.3523672982482,0
PID,5.75,5.75,1,-0.00139591236733461,30,14.3528812025719,NaN,0,39.3528812025719,0
PID,2.5,3.75,0.8,-0.000739371978185077,30,14.353182136323,NaN,0,39.353182136323,0
PID,5.25,5.5,1.05,-0.00124103994825575,30,14.354507347619,NaN,0,39.354507347619,0
PID,3.25,4.25,0.45,-0.00105948802257905,30,14.3559513062598,NaN,0,39.3559513062598,0
PID,4.75,5.25,2,-0.000292673221050199,30,14.3561825787564,NaN,0,39.3561825787564,0
PID,4.75,5.25,1.2,-0.00102443666134633,30,14.3568425952997,NaN,0,39.3568425952997,0
PID,2,3.25,0.35,-0.000755956223058241,30,14.3575274779105,NaN,0,39.3575274779105,0
PID,5.75,5.75,0.95,-0.00143459926118128,30,14.3579968421989,NaN,0,39.3579968421989,0
PID,4.5,5,0.1,-0.00157330033408887,30,14.3585069395454,NaN,0,39.3585069395454,0
PID,4,4.75,0.55,-0.00121885258631993,30,14.3590346938562,NaN,0,39.3590346938562,0
PID,4.25,5,1.45,-0.000744952787196662,30,14.3591914866235,NaN,0,39.3591914866235,0
PID,1.75,3.25,1.85,-0.000222969893095781,30,14.3600015432582,NaN,0,39.3600015432582,0
PID,5.75,5.75,1.6,-0.000884361394789202,30,14.3601403581442,NaN,0,39.3601403581442,0
PID,5.25,5.5,1.85,-0.000531283025682949,30,14.3609728025356,NaN,0,39.3609728025356,0
PID,3.5,4.5,1,-0.000877632530174477,30,14.3617721883997,NaN,0,39.3617721883997,0
PID,5.25,5.5,1,-0.00128007957369347,30,14.3632968360817,NaN,0,39.3632968360817,0
PID,5.75,5.75,0.9,-0.00147278630658054,30,14.3635319315033,NaN,0,39.3635319315033,0
PID,6.25,6,1.1,-0.0014473736003775,30,14.3639843787288,NaN,0,39.3639843787288,0
PID,6.25,6,1.05,-0.00148719417377929,30,14.3640595105551,NaN,0,39.3640595105551,0
PID,6.25,6,1.15,-0.00140695624322973,30,14.3646458404274,NaN,0,39.3646458404274,0
PID,6.25,6,1,-0.00152644061349538,30,14.3647761895198,NaN,0,39.3647761895198,0
PID,6.25,6,0.95,-0.00156513392667157,30,14.3660462015799,NaN,0,39.3660462015799,0
PID,6.25,6,1.2,-0.0013659176280717,30,14.3661442447887,NaN,0,39.3661442447887,0
PID,6.25,6,0.9,-0.00160329364108502,30,14.3677891885314,NaN,0,39.3677891885314,0
PID,3,4.25,1.55,-0.000485736564071471,30,14.3683995653841,NaN,0,39.3683995653841,0
PID,4.75,5.25,1.15,-0.00106462732416213,30,14.3684537723414,NaN,0,39.3684537723414,0
PID,6.25,6,1.25,-0.00132423125791858,30,14.3685832632472,NaN,0,39.3685832632472,0
PID,5.75,5.75,0.85,-0.00151049012106963,30,14.3694105738949,NaN,0,39.3694105738949,0
PID,5.75,5.75,1.65,-0.000836827577039512,30,14.3696089154248,NaN,0,39.3696089154248,0
PID,6.25,6,0.85,-0.00164093795134557,30,14.3699331587938,NaN,0,39.3699331587938,0
PID,4.25,5,1.4,-0.000787149203910542,30,14.3711879514715,NaN,0,39.3711879514715,0
PID,6.25,6,1.3,-0.00128186839810851,30,14.3720711741292,NaN,0,39.3720711741292,0
PID,6.25,6,0.8,-0.00167808384929413,30,14.3724183589295,NaN,0,39.3724183589295,0
PID,5.25,5.5,0.95,-0.00131864392128622,30,14.3725189916742,NaN,0,39.3725189916742,0
PID,4.5,5,0.05,-0.00160417585920924,30,14.3732263808227,NaN,0,39.3732263808227,0
PID,2.75,4,1.1,-0.000680134776962937,30,14.3737193772036,NaN,0,39.3737193772036,0
PID,6.25,6,0.75,-0.00171474723953458,30,14.3751859128753,NaN,0,39.3751859128753,0
PID,5.25,5.5,1.9,-0.000479592813741658,30,14.3753192997435,NaN,0,39.3753192997435,0
PID,5.75,5.75,0.8,-0.00154772619032129,30,14.3755740088038,NaN,0,39.3755740088038,0
PID,6.25,6,1.35,-0.00123879784794978,30,14.376712059649,NaN,0,39.376712059649,0
PID,6.25,6,0.7,-0.00175094304193413,30,14.3781875336699,NaN,0,39.3781875336699,0
PID,2,3.5,1.85,-0.000231709802617885,30,14.3783104240541,NaN,0,39.3783104240541,0
PID,2.25,3.5,0.5,-0.000786656934356755,30,14.3789442575673,NaN,0,39.3789442575673,0
PID,4,4.75,0.5,-0.00125203232374804,30,14.3790897738226,NaN,0,39.3790897738226,0
PID,1.25,2.5,0.7,-0.000497856073922498,30,14.379742194848,NaN,0,39.379742194848,0
PID,1.5,2.75,0.35,-0.000629039142959531,30,14.379817271843,NaN,0,39.379817271843,0
PID,1.75,3,0.25,-0.000719591278370402,30,14.3800412462216,NaN,0,39.3800412462216,0
PID,1,2.25,1.45,-0.000314095776710488,30,14.3800722677608,NaN,0,39.3800722677608,0
PID,4.75,5.25,1.1,-0.00110434287935945,30,14.3807226808977,NaN,0,39.3807226808977,0
PID,5.75,5.75,1.7,-0.000788335620895086,30,14.3808250130128,NaN,0,39.3808250130128,0
PID,6.25,6,0.65,-0.00178668528222425,30,14.3813838344232,NaN,0,39.3813838344232,0
PID,3.25,4.25,0.4,-0.00109022525364555,30,14.3815756839014,NaN,0,39.3815756839014,0
PID,5.75,5.75,0.75,-0.00158450898335438,30,14.3819617940634,NaN,0,39.3819617940634,0
PID,5.25,5.5,0.9,-0.0013567487894518,30,14.38209073128,NaN,0,39.38209073128,0
PID,3.75,4.75,1.95,-0.000255863978049331,30,14.3822809392081,NaN,0,39.3822809392081,0
PID,1.5,3,2,-0.000164358488585536,30,14.3822927340559,NaN,0,39.382292734056,0
PID,6.25,6,1.4,-0.00119498570303089,30,14.3826072384011,NaN,0,39.3826072384011,0
PID,3.75,4.75,1.9,-0.000303757449989672,30,14.3829850439039,NaN,0,39.3829850439039,0
PID,3.75,4.75,2,-0.000207069926285386,30,14.3837077337532,NaN,0,39.3837077337532,0
PID,4.25,5,1.35,-0.000828832499429777,30,14.384405769223,NaN,0,39.384405769223,0
PID,6.25,6,0.6,-0.00182198717242188,30,14.3847399521296,NaN,0,39.3847399521296,0
PID,3.75,4.75,1.85,-0.000350819056713192,30,14.3857982165059,NaN,0,39.3857982165058,0
PID,3.5,4.5,0.95,-0.000913078739270046,30,14.3873283427532,NaN,0,39.3873283427532,0
PID,2.5,3.75,0.75,-0.000769126757585337,30,14.3875402003896,NaN,0,39.3875402003896,0
PID,6.25,6,0.55,-0.00185686118217665,30,14.3882222915406,NaN,0,39.3882222915406,0
PID,5.75,5.75,0.7,-0.00162085205353368,30,14.3885294238006,NaN,0,39.3885294238006,0
PID,6.25,6,1.45,-0.0011503951138998,30,14.3898528548111,NaN,0,39.3898528548111,0
PID,3.75,4.75,1.8,-0.000397111232423586,30,14.390680934208,NaN,0,39.390680934208,0
PID,5.25,5.5,1.95,-0.000426686978627577,30,14.3915689122833,NaN,0,39.3915689122833,0
PID,2,3.25,0.3,-0.000780712855323551,30,14.3916175266256,NaN,0,39.3916175266256,0
PID,6.25,6,0.5,-0.00189131910214746,30,14.391807082297,NaN,0,39.391807082297,0
PID,5.25,5.5,0.85,-0.00139440882421349,30,14.3919391361099,NaN,0,39.3919391361099,0
PID,4.75,5.25,1.05,-0.00114360062699104,30,14.3935370486947,NaN,0,39.3935370486947,0
PID,5.75,5.75,1.75,-0.000738827038799128,30,14.3938298544709,NaN,0,39.3938298544709,0
PID,3,4.25,1.5,-0.000524187476387161,30,14.3940109167422,NaN,0,39.3940109167422,0
PID,5.75,5.75,0.65,-0.00165676812719007,30,14.3952373297124,NaN,0,39.3952373297124,0
PID,6.25,6,0.45,-0.00192537210046873,30,14.3954714722903,NaN,0,39.3954714722903,0
PID,3.75,4.75,1.75,-0.000442690381996846,30,14.3975851945332,NaN,0,39.3975851945332,0
PID,6.25,6,1.5,-0.0011049860485558,30,14.3985420551896,NaN,0,39.3985420551896,0
PID,4.25,5,1.3,-0.000870026663963186,30,14.3986996189564,NaN,0,39.3986996189564,0
PID,1.75,3.25,1.8,-0.000253305523630898,30,14.3989085412905,NaN,0,39.3989085412905,0
PID,4,4.75,0.45,-0.00128497593566423,30,14.3989543008809,NaN,0,39.3989543008809,0
PID,6.25,6,0.4,-0.00195903077306581,30,14.39919295087,NaN,0,39.39919295087,0
PID,5.25,5.5,0.8,-0.0014316376464204,30,14.4020011321709,NaN,0,39.4020011321709,0
PID,5.75,5.75,0.6,-0.00169226918163101,30,14.4020482173467,NaN,0,39.4020482173467,0
PID,6.25,6,0.35,-0.00199230518887727,30,14.4029587360834,NaN,0,39.4029587360834,0
PID,3.75,4.75,1.7,-0.000487607189757711,30,14.4064356939749,NaN,0,39.4064356939749,0
PID,6.25,6,0.3,-0.00202520493026226,30,14.4067507351666,NaN,0,39.4067507351666,0
PID,4.75,5.25,1,-0.00118241638010408,30,14.4067889549086,NaN,0,39.4067889549086,0
PID,3.25,4.25,0.35,-0.00112082215836784,30,14.4068877744244,NaN,0,39.4068877744244,0
PID,2.75,4,1.05,-0.000713351876612367,30,14.4071110550492,NaN,0,39.4071110550492,0
PID,5.75,5.75,1.8,-0.000688238815681252,30,14.4086460883164,NaN,0,39.4086460883164,0
PID,6.25,6,1.55,-0.00105871506705801,30,14.4087509371697,NaN,0,39.4087509371697,0
PID,5.75,5.75,0.55,-0.00172736651360672,30,14.4089346676878,NaN,0,39.4089346676878,0
PID,5.25,5.5,2,-0.000372483662819723,30,14.4097084368276,NaN,0,39.4097084368276,0
PID,6.25,6,0.25,-0.00205773912932683,30,14.410555608222,NaN,0,39.410555608222,0
PID,5.25,5.5,0.75,-0.00146844796234624,30,14.4122227940072,NaN,0,39.4122227940072,0
PID,2,3.5,1.8,-0.000265040551046813,30,14.4125854304853,NaN,0,39.4125854304853,0
PID,2.25,3.5,0.45,-0.000813655485651932,30,14.4127339113446,NaN,0,39.4127339113446,0
PID,3.5,4.5,0.9,-0.000948295308276337,30,14.4128834934925,NaN,0,39.4128834934925,0
PID,4.25,5,1.25,-0.000910753120728636,30,14.4139334141374,NaN,0,39.4139334141374,0
PID,6.25,6,0.2,-0.00208991650069534,30,14.414365988985,NaN,0,39.414365988985,0
PID,1.75,3,0.2,-0.000742489887320286,30,14.4145597938242,NaN,0,39.4145597938242,0
PID,5.75,5.75,0.5,-0.00176207080005963,30,14.4158732499388,NaN,0,39.4158732499388,0
PID,1.5,2.75,0.3,-0.000650357986921812,30,14.4162104607443,NaN,0,39.4162104607443,0
PID,3.75,4.75,1.65,-0.000531906975038687,30,14.4171447848914,NaN,0,39.4171447848914,0
PID,6.25,6,0.15,-0.00212174537112131,30,14.4181672926689,NaN,0,39.4181672926689,0
PID,2.25,3.75,2,-0.000154623966732603,30,14.4184958698268,NaN,0,39.4184958698268,0
PID,4,4.75,0.4,-0.00131768684805655,30,14.4186183679479,NaN,0,39.4186183679479,0
PID,1.25,2.5,0.65,-0.000517859846043689,30,14.4198858121573,NaN,0,39.4198858121573,0
PID,4.75,5.25,0.95,-0.00122080464928842,30,14.4203850804422,NaN,0,39.4203850804422,0
PID,6.25,6,1.6,-0.00101153511841978,30,14.4205492366404,NaN,0,39.4205492366404,0
PID,3,4.25,1.45,-0.000562386722703256,30,14.4207909633953,NaN,0,39.4207909633953,0
PID,2.5,3.75,0.7,-0.000798836373000156,30,14.4214979258917,NaN,0,39.4214979258917,0
PID,6.25,6,0.1,-0.0021532337063116,30,14.42195377286,NaN,0,39.42195377286,0
PID,1.5,3,1.95,-0.000192596545820489,30,14.4225063826595,NaN,0,39.4225063826595,0
PID,5.25,5.5,0.7,-0.00150485165966163,30,14.4225584081259,NaN,0,39.4225584081259,0
